point_est,ci_lower,ci_upper
0.48056595737139784,-1.1122085413501892,2.0733404560929847
1.0749666182875703,0.31303680859382355,1.8368964279813171
1.0900324665386054,0.19468384355911805,1.9853810895180928
6439.660998680451,-6179.805046068719,19059.12704342962
2.190502317080433,0.25968387117817326,4.121320762982693
-6.9478707063780245,-22.713233802170983,8.817492389414936
1.3117605371132248,0.1671547430427469,2.4563663311837027
1.1184599926638148,-0.14719137000193738,2.384111355329567
2.0665637025527883,-1.9594682157834993,6.092595620889076
-4.784631028891845,-16.91378942819595,7.344527370412261
2.0961059352845863,0.7696301256889535,3.422581744880219
1.3787049681231722,-1.3885611388531962,4.14597107509954
2.263701711236217,0.32954251707914195,4.197860905393292
0.8240925457948253,-0.40655207279553796,2.0547371643851884
0.866753367749179,-0.1882391247730406,1.9217458602713986
2.178597550775382,0.06742718740061449,4.28976791415015
4.821942007442897,-2.8520722513469616,12.495956266232756
0.7536636180922164,-0.27821006508378765,1.7855373012682203
0.8447333421109697,-0.4897851242469238,2.1792518084688632
1.000018678009592,0.22820850174942053,1.7718288542697636
0.7243946642292769,-0.17682452889979283,1.6256138573583465
1.270862595335152,-1.0422873902916043,3.5840125809619083
2.421916551740708,-2.0972774249234525,6.941110528404868
1.554077982108862,0.7704847364247704,2.3376712277929537
2.3395093567772163,-0.21781058175716694,4.8968292953115995
1.5788263940142182,0.11535736496190774,3.0422954230665287
155.8204929011279,-154.58049210384294,466.2214779060987
0.9509702597518089,-0.15344542548117557,2.0553859449847933
6.63545547341673,-3.4067074048527175,16.677618351686178
0.5139345628710824,-0.7934887810307928,1.8213579067729575
1.321395599607968,0.507687997261014,2.135103201954922
0.9309828948457034,-0.9878104806083275,2.8497762702997345
1.47870424898026,-0.32074020434167605,3.278148702302196
0.8490185800042337,0.1431252162556479,1.5549119437528196
1.4622425630752083,0.14052096640320144,2.783964159747215
0.8097317034092076,-0.4434009920321934,2.062864398850609
0.9682481823195804,-0.2304536846494024,2.1669500492885634
0.5474187920259022,-0.5802594715697211,1.6750970556215254
1.7041279269984622,0.2850401984540649,3.123215655542859
1.4692732635441739,-0.44022307395690574,3.3787696010452537
0.46033405974279773,-0.9185556615000657,1.839223780985661
2.1974736835642346,-0.7227877653648425,5.117735132493312
1.472579707306539,0.3951742529646245,2.5499851616484532
1.6528374685867422,-0.2267005541941658,3.53237549136765
1.0666166092971596,0.5384197742172512,1.594813444377068
0.7553867896170586,-0.24269446229820946,1.7534680415323267
1.7899620074802622,0.16613563268009002,3.4137883822804342
0.6161718616268959,-1.28144590631177,2.5137896295655615
1.5470963371671553,0.5248693426939488,2.569323331640362
1.5706769708028665,0.514657683666313,2.62669625793942
0.5470509665667327,-2.8377095906550167,3.9318115237884825
0.9410427176154479,-2.2047498235232026,4.086835258754098
2.4482577270544703,-0.0364569507901189,4.9329724048990595
1.1748108555805732,0.13644430316007905,2.2131774080010675
2.9896229614414365,-3.0170544686301826,8.996300391513056
5.354500537649348,-2.9297066818729354,13.63870775717163
1.1390234809608923,0.235258963400798,2.0427879985209865
1.231363661778545,0.26204109974748635,2.200686223809604
-8.473238250132383,-27.179296047680808,10.232819547416042
1.5086075753768828,-0.044114350670363844,3.0613295014241295
2.0915922361427235,-1.8040465203624017,5.987230992647849
-0.5702787776009263,-3.711599516749354,2.5710419615475013
1.7557414880507778,0.07675366081691193,3.4347293152846436
-5.766241712335382,-18.481527977160063,6.9490445524892985
1.4577623364143588,0.8410972387459904,2.074427434082727
-35.35847617746953,-106.62810033359675,35.911147978657695
1.4642577645598913,-0.07884142205497358,3.0073569511747564
4.453821435565675,-3.698349332431497,12.605992203562845
1.2445092605078507,0.08841591084023048,2.400602610175471
1.2172377827693288,0.5515084344261733,1.8829671311124843
17.899275936776363,-14.318311482239636,50.11686335579236
4.616997225298506,-1.2234076657388462,10.457402116335857
-1.0986272820594092,-4.154224989264687,1.9569704251458688
-2.7329013350673153,-10.62102401563241,5.155221345497779
2.0958724118551664,-2.0621022709158843,6.253847094626217
16.951052573980313,-18.293711959838298,52.19581710779892
0.24213047966110746,-0.5432273619535285,1.0274883212757433
21.32616452893491,-10.565553426580895,53.21788248445071
0.4758582814276113,-1.2387155905483518,2.1904321534035742
5.4333960285489455,-4.423827598706979,15.290619655804871
11.17755143356286,-12.714536102277362,35.06963896940308
2.929350794970798,0.7550217691878389,5.103679820753757
1.602305738806942,0.8729845010080436,2.33162697660584
1.9983440468215878,1.571275089646527,2.4254130039966486
2.0869639385618193,-1.0675408614309352,5.241468738554573
-13.873437988818194,-39.767324039995444,12.020448062359053
1.5552234545488974,0.5174192433775031,2.5930276657202915
0.8568770397621754,0.3364401546802426,1.3773139248441084
1.004168817416619,-0.3163544498408595,2.3246920846740977
0.6755029428435657,-1.5935030551783034,2.944508940865435
1.135723426956933,-0.18888248161043752,2.460329335524303
1.769902278742044,-0.23767139315790575,3.7774759506419935
20.152013593074205,-14.692759154596157,54.99678634074456
1.2213598865264559,0.4167597690152559,2.025960004037656
1.1527173374873476,0.5126759981946208,1.7927586767800743
2.9264444307645228,1.4461372732135926,4.406751588315453
1.6764444449717006,-0.18310652804839656,3.535995417991798
0.9021013792405903,-0.40674990873919437,2.2109526672203748
1.5342098247751481,-0.3242232803962011,3.392642929946497
2.3050318473788365,0.5313433293882925,4.078720365369381
